"game_date","day_of_week","away_team","away_score","home_team","home_score","status","result","winner","is_conference","location","boxscore_url","away_runs","home_runs","away_starter","home_starter","away_starter_ip","home_starter_ip","game_id","home_team_std","away_team_std","home_rf_last5","home_ra_last5","home_win_last5","home_rd_last5","away_rf_last5","away_ra_last5","away_win_last5","away_rd_last5","home_rest_days","away_rest_days","home_sp_ip_last5","away_sp_ip_last5","home_era_proxy_last5","away_era_proxy_last5","home_era_season","home_whip_season","home_k_per9_season","home_bb_per9_season","home_opp_ba_season","away_era_season","away_whip_season","away_k_per9_season","away_bb_per9_season","away_opp_ba_season","home_fld_pct_season","home_errors_season","home_dp_season","home_sba_season","home_csb_season","away_fld_pct_season","away_errors_season","away_dp_season","away_sba_season","away_csb_season","away_starter_std","home_starter_std","away_starter_last","home_starter_last","has_both_pitchers","home_win","home_field","run_diff"
"2026-03-22","Sunday","Gustavus",4,"Washington University in St. Louis",11,"Final","Final","Washington University in St. Louis",0,"St. Louis, MO // Kelly Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WuAiI9epggUbgdLT0vZVE9Y2ehG7mYr6PM1HuasscG%2bs7FLlm29ZOKQg%2fjAfJP0SWLI3mrJDvoyXBSIyv29Z0hyg%3d%3d&path=baseball",4,11,"Jack Paumen (L, 1-1)","Isaac Zhang",1,4.2,142,"Washington in St. Louis","Gustavus",10.25,4.5,1,5.75,4.5,8.66666666666667,0,-4.16666666666667,0,0,5.16666666666667,4.44444444444444,10.4464285714286,16.7052631578947,NA,NA,NA,NA,NA,6.37,1.71782178217822,8.37623762376238,5.43564356435644,0.276073619631902,NA,NA,NA,NA,NA,0.960479041916168,33,13,28,5,"Jack Paumen (L, 1-1)","Isaac Zhang","paumen","zhang",FALSE,1,1,7
"2026-03-22","Sunday","Hamline",0,"Simpson College",4,"Final","Final","Simpson College",0,"Indianola, IA // McBride Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiM5E9KVKfInt7HpB1RSwdqIxvpe%2bq8W1rXplvEBo6RkzoKX%2bFSMu2vH7rOTowX5bN&path=baseball",0,4,"Teagan Yotter (L, 1-3)","Jack Shaffer (W, 1-1)",5,9,143,"Simpson","Hamline",4.2,7.8,0.4,-3.6,7.33333333333333,9.83333333333333,0.333333333333333,-2.5,0,0,5.2,4.33333333333333,13.2685714285714,18.1285714285714,NA,NA,NA,NA,NA,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,NA,NA,NA,NA,NA,0.954954954954955,45,24,27,7,"Teagan Yotter (L, 1-3)","Jack Shaffer (W, 1-1)","yotter","shaffer",FALSE,1,1,4
"2026-03-23","Monday","Middlebury College",9,"St. Olaf",13,"Final","Final","Middlebury College",0,"Davenport, FL // NERP #4","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLwWq5DcHfAqxj9J3t36%2fhcHQTuQroPRbCCWeLyimpNb0%3d&path=baseball",9,13,"Alex Oehlke","E. George",4,3,144,"St. Olaf","Middlebury",8,7,0.666666666666667,1,7.5,10.5,0,-3,1,1,3.44444444444444,3.66666666666667,18,24.3,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,NA,NA,NA,NA,NA,0.948038176033934,49,21,35,14,NA,NA,NA,NA,NA,"Alex Oehlke","E. George","oehlke","george",FALSE,1,1,4
"2026-03-23","Monday","Augsburg",3,"Grinnell College",6,"Final","Final","Grinnell College",0,"Grinnell, IA // Pioneer Park
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlS1LGrUm%2bnlJU7jukBhnoys%2fHUVHjxJFeXL3DTUjoQqio%3d&path=baseball",3,6,"Austin Lang","Jackson Gutta",4.2,4,145,"Grinnell","Augsburg",6,3,1,3,3,6,0,-3,NA,NA,4,4.66666666666667,6.75,11.5714285714286,NA,NA,NA,NA,NA,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,NA,NA,NA,NA,NA,0.951417004048583,24,8,33,6,"Austin Lang","Jackson Gutta","lang","gutta",FALSE,1,1,3
"2026-03-23","Monday","St. Scholastica",14,"University of Wisconsin-Stout",4,"Final","Final","University of Wisconsin-Stout",0,"St. Peter, MN // Gustie Baseball Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJS1XD%2fazNIa1pzBD6J0fpVp%2fW4h2SoaVpurjg8QXJbbtNDUZ9%2bKYKKn6L%2fLABhDESj646eoBqd9ivo0iCSqvU9&path=baseball",14,4,"Luke Carrier (W, 1-1)","Jonathan Stoeckle (L, 3-2)",3,2,146,"of Wisconsin-Stout","St. Scholastica",5.75,8.75,0.25,-3,6.83333333333333,6,0.5,0.833333333333333,4,10,2.91666666666667,3.38888888888889,21.2019230769231,13.6331868131868,NA,NA,NA,NA,NA,5.37,1.59531772575251,8.80434782608696,4.78595317725753,0.26270136307311,NA,NA,NA,NA,NA,0.940316686967113,49,9,38,4,"Luke Carrier (W, 1-1)","Jonathan Stoeckle (L, 3-2)","carrier","stoeckle",FALSE,0,1,-10
"2026-03-23","Monday","Carleton",3,"Augustana College",7,"Final","Final","Augustana College",0,"Winter Haven, FL // Chain of Lakes #3","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqOvqORgwthEAIPQEZs7r5KX3yDMalSp2%2bGnGyODSZ%2b0pojMNYwXZTPtrmH2gKRR2v&path=baseball",3,7,"Jackson Corcoran (L, 1-3)","Ethan McGraw",4,3,147,"Augustana","Carleton",7,3,1,4,4.66666666666667,7.33333333333333,0.5,-2.66666666666667,NA,1,3,3.94444444444444,9,16.2678571428571,NA,NA,NA,NA,NA,9.6,2.1280487804878,6.14634146341463,6.80487804878049,0.32703488372093,NA,NA,NA,NA,NA,0.934449093444909,47,14,69,4,"Jackson Corcoran (L, 1-3)","Ethan McGraw","corcoran","mcgraw",FALSE,1,1,4
"2026-03-23","Monday","Augsburg",3,"Grinnell College",4,"Final","Final","Grinnell College",0,"Grinnell, IA // Pioneer Park
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSUvZrPvotaXEBGwaMfP2sjBGZfr0DTLrIxB%2bXzpy0ezg%3d&path=baseball",3,4,"Manny Weiss","Crew McDonald",4,2.1,148,"Grinnell","Augsburg",5,3,1,2,3,5,0,-2,0,0,3.16666666666667,4.33333333333333,9.16071428571428,10.2857142857143,NA,NA,NA,NA,NA,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,NA,NA,NA,NA,NA,0.951417004048583,24,8,33,6,"Manny Weiss","Crew McDonald","weiss","mcdonald",FALSE,1,1,1
"2026-03-24","Tuesday","Carleton",8,"Williams College",0,"Final","Final","Williams College",0,"Davenport, FL // NorthEast Regional Park #4","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqE0ssYEsmLrC9GuqTfGgpU%2b5NjpdYkufXojwn0zdIQzVsCm3t8m1pz5zY8sm8HoYi&path=baseball",8,0,"Michael Amendola","Ryan Kessner (L, 1-1)",4,7,149,"Williams","Carleton",0,8,0,-8,4.33333333333333,6,0.5,-1.66666666666667,NA,1,7,4.11111111111111,10.2857142857143,12.2678571428571,NA,NA,NA,NA,NA,9.6,2.1280487804878,6.14634146341463,6.80487804878049,0.32703488372093,NA,NA,NA,NA,NA,0.934449093444909,47,14,69,4,"Michael Amendola","Ryan Kessner (L, 1-1)","amendola","kessner",FALSE,0,1,-8
"2026-03-24","Tuesday","Augsburg",20,"Buena Vista University",4,"Final","Final","Augsburg",0,"Storm Lake, IA // Storm Lake High School
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSzVIaWVKXzqJmKEqa6ot3dsjg0ZjDYLq%2f68aHykAJg5o%3d&path=baseball",20,4,"Jake Pittelkow (W, 1-0)","Jaxin Hernandez (L, 0-1)",6,2.2,150,"Buena Vista","Augsburg",9,11.5,0.5,-2.5,8.66666666666667,4.66666666666667,0.333333333333333,4,24,1,4.61111111111111,4.88888888888889,19.0392857142857,8.85714285714286,NA,NA,NA,NA,NA,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,NA,NA,NA,NA,NA,0.951417004048583,24,8,33,6,"Jake Pittelkow (W, 1-0)","Jaxin Hernandez (L, 0-1)","pittelkow","hernandez",FALSE,0,1,-16
"2026-03-24","Tuesday","Saint John's",2,"Bethany Lutheran College",3,"Final","Final","Bethany Lutheran College",0,"Mankato, MN // ISG Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3O5GjsHOgeMNyhfb2WRm1TK0yv085tJ2msjpCv5wuYVsQ%3d&path=baseball",2,3,"Dylan Bloom (L, 1-1)","Sean Gamble",5.2,4,151,"Bethany Lutheran","Saint John's",3,2,1,1,4.33333333333333,6.16666666666667,0.333333333333333,-1.83333333333333,NA,4,4,5.77777777777778,4.5,10.8980137509549,NA,NA,NA,NA,NA,3.29,1.28782894736842,7.72697368421053,3.01973684210526,0.249354005167959,NA,NA,NA,NA,NA,0.958823529411765,35,18,35,9,"Dylan Bloom (L, 1-1)","Sean Gamble","bloom","gamble",FALSE,1,1,1
"2026-03-24","Tuesday","Bethel",13,"University of Northwestern (MN)",4,"Final","Final","Bethel",0,"St. Paul, MN // Reynolds Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UdI2JPn1HVreHLmSxzcG6Xes28fAi8tm9k4HbuaQJ8ws%3d&path=baseball",13,4,"Aiden Eckert (W, 1-1)","Luke O'Rourke (L, 0-3)",5,2,152,"of Northwestern","Bethel",4,13,0,-9,10.6666666666667,4.33333333333333,0.833333333333333,6.33333333333333,NA,2,2,5.38888888888889,27,7.61620879120879,NA,NA,NA,NA,NA,4.99,1.66715542521994,9.89736070381232,4.90909090909091,0.288461538461538,NA,NA,NA,NA,NA,0.968884120171674,29,12,40,15,"Aiden Eckert (W, 1-1)","Luke O'Rourke (L, 0-3)","eckert","o'rourke",FALSE,0,1,-9
"2026-03-24","Tuesday","Augsburg",4,"Buena Vista University",14,"Final","Final","Buena Vista University",0,"Storm Lake, Iowa
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSudjT3RCQeCRQIiIFYHfAGmhEabql7JceL7tuvFSP7IM%3d&path=baseball",4,14,"Vincent Rupp (L, 0-1)","Drew Cammann (W, 1-0)",1.2,4,153,"Buena Vista","Augsburg",8.5,10.3333333333333,0.5,-1.83333333333333,7.5,7,0.25,0.5,0,0,4.61111111111111,4.08333333333333,16.4142857142857,13.3928571428571,NA,NA,NA,NA,NA,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,NA,NA,NA,NA,NA,0.951417004048583,24,8,33,6,"Vincent Rupp (L, 0-1)","Drew Cammann (W, 1-0)","rupp","cammann",FALSE,1,1,10
"2026-03-24","Tuesday","Saint John's",5,"Bethany Lutheran College",6,"Final","Final","Bethany Lutheran College",0,"Mankato, MN // ISG Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OEthLdJ7eHCdNV3r4RJHt49Zw6GG6%2br5p16KcMEXUels%3d&path=baseball",5,6,"Carter Theisen","Easton Pratt",3.1,2.1,154,"Bethany Lutheran","Saint John's",4.5,3.5,1,1,3.5,6.5,0.166666666666667,-3,0,0,3.16666666666667,5.11111111111111,11.8928571428571,12.7798319327731,NA,NA,NA,NA,NA,3.29,1.28782894736842,7.72697368421053,3.01973684210526,0.249354005167959,NA,NA,NA,NA,NA,0.958823529411765,35,18,35,9,"Carter Theisen","Easton Pratt","theisen","pratt",FALSE,1,1,1
"2026-03-25","Wednesday","Carleton",5,"Oberlin College",15,"Final","Final
                                                                                        
                                            
                                            
                                                (7 inn.)","Oberlin College",0,"Auburndale, MN // Lake Myrtle Park #6","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfq3ZFW%2ffgpvD2ARO5Qi%2f9yCY4JxSMucjNiVWXrCH6MPPYIWBm1%2buZr96YlkUsG23vd&path=baseball",5,15,"Charlie Werts (L, 0-2)","Davis Hayes (W, 2-1)",2.2,5.1,155,"Oberlin","Carleton",15,5,1,10,4.66666666666667,7.5,0.5,-2.83333333333333,NA,1,5.33333333333333,4.05555555555556,8.4375,13.7678571428571,NA,NA,NA,NA,NA,9.6,2.1280487804878,6.14634146341463,6.80487804878049,0.32703488372093,NA,NA,NA,NA,NA,0.934449093444909,47,14,69,4,"Charlie Werts (L, 0-2)","Davis Hayes (W, 2-1)","werts","hayes",FALSE,1,1,10
"2026-03-25","Wednesday","Bethel",22,"University of Wisconsin-River Falls",15,"Final","Final","Bethel",0,"River Falls, WI // FNBRF Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8USd%2f3st8Jli1VvlkC2bDepPNuWIKPVn73FgVUG1piTrIoHdXRC3j0L8CqoWmBOZ4h&path=baseball",22,15,"Mark Anderson (W, 3-0)","Dillon Carrell (L, 0-1)",5,3,156,"of Wisconsin-River Falls","Bethel",10.5,16.5,0,-6,12.1666666666667,5.66666666666667,0.833333333333333,6.5,8,1,2.33333333333333,5.22222222222222,27,10.3662087912088,NA,NA,NA,NA,NA,4.99,1.66715542521994,9.89736070381232,4.90909090909091,0.288461538461538,NA,NA,NA,NA,NA,0.968884120171674,29,12,40,15,"Mark Anderson (W, 3-0)","Dillon Carrell (L, 0-1)","anderson","carrell",FALSE,0,1,-7
"2026-03-25","Wednesday","Macalester",11,"University of Northwestern (MN)",1,"Final","Final","Macalester",0,"St. Paul, MN // Reynolds Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2kFpql9cyEBvJNcPoMZQdKN%2fFO50p8wvRiAwAug3nEP8%3d&path=baseball",11,1,"Nick Strezo","Grant Lindholm (L, 0-2)",3,4.2,157,"of Northwestern","Macalester",2.5,12,0,-9.5,11.1666666666667,5.16666666666667,0.666666666666667,6,1,4,3.33333333333333,3.5,24.1071428571429,8.76,NA,NA,NA,NA,NA,6.05,1.68775790921596,7.8363136176066,4.939477303989,0.286902286902287,NA,NA,NA,NA,NA,0.966475095785441,35,14,47,10,"Nick Strezo","Grant Lindholm (L, 0-2)","strezo","lindholm",FALSE,0,1,-10
"2026-03-26","Thursday","North Central University (MN)",2,"St. Scholastica",10,"Final","Final","St. Scholastica",0,"St. Paul, MN // Reynolds Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJS1XD%2fazNIa1pzBD6J0fpVeIa%2bDTt6p2qCvcSKokvsXWdplc%2fhPy%2bbsuGkuuJMGniF6sDpDDi%2fIeYpzqOE2mQe&path=baseball",2,10,"Brian Dahlstrand (L, 1-1)","Ben Schefers (W, 1-0)",2,5,158,"St. Scholastica","North Central",8.33333333333333,5.33333333333333,0.666666666666667,3,2,10,0,-8,3,NA,3.66666666666667,2,11.1131868131868,27,5.37,1.59531772575251,8.80434782608696,4.78595317725753,0.26270136307311,NA,NA,NA,NA,NA,0.940316686967113,49,9,38,4,NA,NA,NA,NA,NA,"Brian Dahlstrand (L, 1-1)","Ben Schefers (W, 1-0)","dahlstrand","schefers",FALSE,1,1,8
"2026-03-26","Thursday","North Central University (MN)",3,"St. Scholastica",12,"Final","Final","St. Scholastica",0,"St. Paul, MN // Reynolds Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP70MuHmFeDr%2fHoyAaAHnUYRiua6jdcXRvInqE90T2dVJS1XD%2fazNIa1pzBD6J0fpVCuaBkzZruOQ8ewPhWtqB0Mt6fAho%2fvqvcaPW141zeHVZWAPWIe3OPoi3SO4KSZCC&path=baseball",3,12,"Ivan Demel (L, 1-3)","Michael Zunker",4.2,3,159,"St. Scholastica","North Central",8.66666666666667,5.33333333333333,0.666666666666667,3.33333333333333,2.5,11,0,-8.5,0,0,3.33333333333333,3.33333333333333,11.8331868131868,25.0714285714286,5.37,1.59531772575251,8.80434782608696,4.78595317725753,0.26270136307311,NA,NA,NA,NA,NA,0.940316686967113,49,9,38,4,NA,NA,NA,NA,NA,"Ivan Demel (L, 1-3)","Michael Zunker","demel","zunker",FALSE,1,1,9
"2026-03-28","Saturday","St. Olaf",10,"Macalester",17,"Final","Final","Macalester",1,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2qpeBtv8tFwkfPDImQtmP1%2b5KWEyTKV8zJ5ovXXElRo7r4pAsjLynmhIC1JD1i%2bsL&path=baseball",10,17,"Kevin Steel","Ben King",5,3,160,"Macalester","St. Olaf",12.8333333333333,4.5,0.833333333333333,8.33333333333333,8,9.83333333333333,0.5,-1.83333333333333,3,5,4,3.44444444444444,11.8,22.5,6.05,1.68775790921596,7.8363136176066,4.939477303989,0.286902286902287,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,0.966475095785441,35,14,47,10,0.948038176033934,49,21,35,14,"Kevin Steel","Ben King","steel","king",FALSE,1,1,7
"2026-03-28","Saturday","St. Olaf",7,"Macalester",8,"Final","Final","Macalester",1,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP20ZPU%2fBGGdwylnCTUaoiJ6UrMX%2b3KoUny9yiDG5KDuGvh3fhAs1o7U7NWOOihQkty&path=baseball",7,8,"Alex Oehlke","Caleb Chou-Green",3.1,2.2,161,"Macalester","St. Olaf",14,4.33333333333333,1,9.66666666666667,7.83333333333333,9.66666666666667,0.5,-1.83333333333333,0,0,4.11111111111111,3.33333333333333,11.2375,22.725,6.05,1.68775790921596,7.8363136176066,4.939477303989,0.286902286902287,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,0.966475095785441,35,14,47,10,0.948038176033934,49,21,35,14,"Alex Oehlke","Caleb Chou-Green","oehlke","chou-green",FALSE,1,1,1
"2026-03-29","Sunday","Hamline",2,"Bethel",3,"Final","Final
                                                                                        
                                            
                                            
                                                11 innings","Bethel",1,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UW0MBijmq5w8njUD3EgbVTrWQEJ8m0t91i6fFuNNKt5gFTLav6ArM4acz%2fAGX13oF&path=baseball",2,3,"Teagan Yotter","Drew Girtz",4.1,5,162,"Bethel","Hamline",10.8333333333333,5.83333333333333,0.833333333333333,5,5.83333333333333,7.33333333333333,0.333333333333333,-1.5,4,7,4.88888888888889,4.55555555555556,10.7519230769231,14.667032967033,4.99,1.66715542521994,9.89736070381232,4.90909090909091,0.288461538461538,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,0.968884120171674,29,12,40,15,0.954954954954955,45,24,27,7,"Teagan Yotter","Drew Girtz","yotter","girtz",FALSE,1,1,1
"2026-03-29","Sunday","Saint Mary's",3,"Saint John's",2,"Final","Final","Saint Mary's",1,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OgutbkWfdjl6vTs9np1UHc%2bW1loMm3%2fEN9tvNhKshbqE%3d&path=baseball",3,2,"Eric Stomberg","Max Edwards",4.2,6,163,"Saint John's","Saint Mary's",3.16666666666667,6.16666666666667,0.166666666666667,-3,5,3.5,0.666666666666667,1.5,5,7,4.94444444444444,4.38888888888889,12.4584033613445,8.64285714285714,3.29,1.28782894736842,7.72697368421053,3.01973684210526,0.249354005167959,4.31,1.39514978601997,6.43223965763195,3.3509272467903,0.272209567198178,0.958823529411765,35,18,35,9,0.98422090729783,16,31,20,9,"Eric Stomberg","Max Edwards","stomberg","edwards",FALSE,0,1,-1
"2026-03-29","Sunday","Augsburg",7,"Carleton",8,"Final","Final
                                                                                        
                                            
                                            
                                                (8 inn.)","Carleton",1,"Northfield, MN / Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfq37zAJXdJSv5U%2fRXsn2wxg2UEi5gVuAzCn36c%2fKP%2baaQRQHG0lV5DdQtPxtmK7CGO&path=baseball",7,8,"Austin Lang","Jackson Corcoran",6,3.2,164,"Carleton","Augsburg",5.33333333333333,8.5,0.5,-3.16666666666667,7.4,7.2,0.2,0.2,4,5,3.5,4.46666666666667,16.4172077922078,13.1142857142857,9.6,2.1280487804878,6.14634146341463,6.80487804878049,0.32703488372093,8.8,1.96408839779006,7.23480662983425,5.22099447513812,0.3300395256917,0.934449093444909,47,14,69,4,0.951417004048583,24,8,33,6,"Austin Lang","Jackson Corcoran","lang","corcoran",FALSE,1,1,1
"2026-03-29","Sunday","Concordia",4,"Gustavus",1,"Final","Final","Concordia",1,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPYnsJRwq%2bTPgevIU0rsFMATbPwc%2f5el%2b9T0XS8E99rGUUvgfV%2b7NExaTp9am7w9WuhfYTq9n6heiOSNmpGuquCpVNl%2bInzoQs3gHVcef45bIL9zL11ILbdP7eyKacOtJgxYdcmFujnfU6C2oDf3AKIg%3d%3d&path=baseball",4,1,"Brayden Wolfgram (W, 2-1)","Benny McDonald (L, 1-2)",7,4,165,"Gustavus","Concordia",3.83333333333333,8.33333333333333,0,-4.5,6,5.83333333333333,0.5,0.166666666666667,7,15,4.27777777777778,4.33333333333333,16.4052631578947,12.6642857142857,6.37,1.71782178217822,8.37623762376238,5.43564356435644,0.276073619631902,6.07,1.66298342541436,7.60773480662983,4.77348066298343,0.299707602339181,0.960479041916168,33,13,28,5,0.961379310344828,28,9,45,9,"Brayden Wolfgram (W, 2-1)","Benny McDonald (L, 1-2)","wolfgram","mcdonald",FALSE,0,1,-3
